"","t1_team","t2_team","t1_home","neutral_site","t1_conference","t2_conference","game_id","pred_t1_wp","t1_win","conference_game","week","t1_color","t1_logo","t2_color","t2_logo","winning_logo","losing_logo","winning_color","winning_team","losing_team"
"51611","Baylor","Florida",0,1,"Big 12","SEC",48658,0.4006,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#0021a5","http://a.espncdn.com/i/teamlogos/ncaa/500/57.png","http://a.espncdn.com/i/teamlogos/ncaa/500/57.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#0021a5","Florida","Baylor"
"51612","Baylor","Minnesota",0,1,"Big 12","Big Ten",48660,0.4337,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#5e0a2f","http://a.espncdn.com/i/teamlogos/ncaa/500/135.png","http://a.espncdn.com/i/teamlogos/ncaa/500/135.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#5e0a2f","Minnesota","Baylor"
"51613","Baylor","New Mexico",0,1,"Big 12","Mountain West",48661,0.748,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#BA0C2F","http://a.espncdn.com/i/teamlogos/ncaa/500/167.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/167.png","#154734","Baylor","New Mexico"
"51614","Baylor","Nevada",0,1,"Big 12","Mountain West",48662,0.856,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#002d62","http://a.espncdn.com/i/teamlogos/ncaa/500/2440.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2440.png","#154734","Baylor","Nevada"
"51615","Baylor","Liberty",0,1,"Big 12","Conference USA",48663,0.665,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#071740","http://a.espncdn.com/i/teamlogos/ncaa/500/2335.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2335.png","#154734","Baylor","Liberty"
"51616","Baylor","California",0,1,"Big 12","ACC",48664,0.6011,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#031522","http://a.espncdn.com/i/teamlogos/ncaa/500/25.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/25.png","#154734","Baylor","California"
"51617","Baylor","UTSA",0,1,"Big 12","American Athletic",48665,0.472,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#002A5C","http://a.espncdn.com/i/teamlogos/ncaa/500/2636.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2636.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#002A5C","UTSA","Baylor"
"51618","Baylor","Ohio",0,1,"Big 12","Mid-American",48666,0.5209,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#295A29","http://a.espncdn.com/i/teamlogos/ncaa/500/195.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/195.png","#154734","Baylor","Ohio"
"51619","Baylor","Purdue",0,1,"Big 12","Big Ten",48667,0.7109,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#000000","http://a.espncdn.com/i/teamlogos/ncaa/500/2509.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2509.png","#154734","Baylor","Purdue"
"51620","Baylor","USC",0,1,"Big 12","Big Ten",48668,0.2413,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#9e2237","http://a.espncdn.com/i/teamlogos/ncaa/500/30.png","http://a.espncdn.com/i/teamlogos/ncaa/500/30.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#9e2237","USC","Baylor"
"51621","Baylor","Northern Illinois",0,1,"Big 12","Mid-American",48669,0.7711,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#F1122C","http://a.espncdn.com/i/teamlogos/ncaa/500/2459.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2459.png","#154734","Baylor","Northern Illinois"
"51622","Baylor","Wisconsin",0,1,"Big 12","Big Ten",48670,0.6339,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#c4012f","http://a.espncdn.com/i/teamlogos/ncaa/500/275.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/275.png","#154734","Baylor","Wisconsin"
"51623","Baylor","South Carolina",0,1,"Big 12","SEC",48671,0.4131,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#73000a","http://a.espncdn.com/i/teamlogos/ncaa/500/2579.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2579.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#73000a","South Carolina","Baylor"
"51624","Baylor","Cincinnati",0,1,"Big 12","Big 12",48672,0.45,0,1,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#E00122","http://a.espncdn.com/i/teamlogos/ncaa/500/2132.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2132.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#E00122","Cincinnati","Baylor"
"51625","Baylor","James Madison",0,1,"Big 12","Sun Belt",48673,0.4827,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#450084","http://a.espncdn.com/i/teamlogos/ncaa/500/256.png","http://a.espncdn.com/i/teamlogos/ncaa/500/256.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#450084","James Madison","Baylor"
"51626","Baylor","Georgia",0,1,"Big 12","SEC",48674,0.0871,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#ba0c2f","http://a.espncdn.com/i/teamlogos/ncaa/500/61.png","http://a.espncdn.com/i/teamlogos/ncaa/500/61.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#ba0c2f","Georgia","Baylor"
"51627","Baylor","Rutgers",0,1,"Big 12","Big Ten",48675,0.4701,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#d21034","http://a.espncdn.com/i/teamlogos/ncaa/500/164.png","http://a.espncdn.com/i/teamlogos/ncaa/500/164.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#d21034","Rutgers","Baylor"
"51628","Baylor","Iowa",0,1,"Big 12","Big Ten",48676,0.3651,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#000000","http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#000000","Iowa","Baylor"
"51629","Baylor","Syracuse",0,1,"Big 12","ACC",48677,0.639,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#ff6500","http://a.espncdn.com/i/teamlogos/ncaa/500/183.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/183.png","#154734","Baylor","Syracuse"
"51630","Baylor","Northwestern",0,1,"Big 12","Big Ten",48678,0.476,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#582c83","http://a.espncdn.com/i/teamlogos/ncaa/500/77.png","http://a.espncdn.com/i/teamlogos/ncaa/500/77.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#582c83","Northwestern","Baylor"
"51631","Baylor","Oregon",0,1,"Big 12","Big Ten",48679,0.096,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#007030","http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#007030","Oregon","Baylor"
"51632","Baylor","Clemson",0,1,"Big 12","ACC",48680,0.3608,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#f56600","http://a.espncdn.com/i/teamlogos/ncaa/500/228.png","http://a.espncdn.com/i/teamlogos/ncaa/500/228.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#f56600","Clemson","Baylor"
"51633","Baylor","UTEP",0,1,"Big 12","Conference USA",48681,0.8527,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#ff8200","http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png","#154734","Baylor","UTEP"
"51634","Baylor","Utah State",0,1,"Big 12","Mountain West",48682,0.6578,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#00263a","http://a.espncdn.com/i/teamlogos/ncaa/500/328.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/328.png","#154734","Baylor","Utah State"
"51635","Baylor","Oklahoma",0,1,"Big 12","SEC",48684,0.3893,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#a32036","http://a.espncdn.com/i/teamlogos/ncaa/500/201.png","http://a.espncdn.com/i/teamlogos/ncaa/500/201.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#a32036","Oklahoma","Baylor"
"51636","Baylor","Florida Atlantic",0,1,"Big 12","American Athletic",48685,0.8147,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#00447c","http://a.espncdn.com/i/teamlogos/ncaa/500/2226.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2226.png","#154734","Baylor","Florida Atlantic"
"51637","Baylor","Louisiana",0,1,"Big 12","Sun Belt",48686,0.7346,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#ce181e","http://a.espncdn.com/i/teamlogos/ncaa/500/309.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/309.png","#154734","Baylor","Louisiana"
"51638","Baylor","Florida State",0,1,"Big 12","ACC",48687,0.4761,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#782f40","Florida State","Baylor"
"51639","Baylor","Pittsburgh",0,1,"Big 12","ACC",48688,0.3606,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#003263","http://a.espncdn.com/i/teamlogos/ncaa/500/221.png","http://a.espncdn.com/i/teamlogos/ncaa/500/221.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#003263","Pittsburgh","Baylor"
"51640","Baylor","Charlotte",0,1,"Big 12","American Athletic",48689,0.8906,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#046A38","http://a.espncdn.com/i/teamlogos/ncaa/500/2429.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2429.png","#154734","Baylor","Charlotte"
"51641","Baylor","Kentucky",0,1,"Big 12","SEC",48691,0.5287,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#0033a0","http://a.espncdn.com/i/teamlogos/ncaa/500/96.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/96.png","#154734","Baylor","Kentucky"
"51642","Baylor","Marshall",0,1,"Big 12","Sun Belt",48693,0.4977,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#00ae42","http://a.espncdn.com/i/teamlogos/ncaa/500/276.png","http://a.espncdn.com/i/teamlogos/ncaa/500/276.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#00ae42","Marshall","Baylor"
"51643","Baylor","Kent State",0,1,"Big 12","Mid-American",48695,0.8789,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#003976","http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png","#154734","Baylor","Kent State"
"51644","Baylor","UL Monroe",0,1,"Big 12","Sun Belt",48696,0.8253,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#231F20","http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png","#154734","Baylor","UL Monroe"
"51645","Baylor","East Carolina",0,1,"Big 12","American Athletic",48698,0.3556,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#4b1869","http://a.espncdn.com/i/teamlogos/ncaa/500/151.png","http://a.espncdn.com/i/teamlogos/ncaa/500/151.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#4b1869","East Carolina","Baylor"
"51646","Baylor","Memphis",0,1,"Big 12","American Athletic",48699,0.3574,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#004991","http://a.espncdn.com/i/teamlogos/ncaa/500/235.png","http://a.espncdn.com/i/teamlogos/ncaa/500/235.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#004991","Memphis","Baylor"
"51647","Baylor","West Virginia",0,1,"Big 12","Big 12",48700,0.6994,1,1,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#002855","http://a.espncdn.com/i/teamlogos/ncaa/500/277.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/277.png","#154734","Baylor","West Virginia"
"51648","Baylor","Maryland",0,1,"Big 12","Big Ten",48701,0.413,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#D5002B","http://a.espncdn.com/i/teamlogos/ncaa/500/120.png","http://a.espncdn.com/i/teamlogos/ncaa/500/120.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#D5002B","Maryland","Baylor"
"51649","Baylor","Boston College",0,1,"Big 12","ACC",48702,0.6984,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#8c2232","http://a.espncdn.com/i/teamlogos/ncaa/500/103.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/103.png","#154734","Baylor","Boston College"
"51650","Baylor","Troy",0,1,"Big 12","Sun Belt",48703,0.6082,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#AE0210","http://a.espncdn.com/i/teamlogos/ncaa/500/2653.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2653.png","#154734","Baylor","Troy"
"51651","Baylor","Boise State",0,1,"Big 12","Mountain West",48704,0.4555,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#0033a0","http://a.espncdn.com/i/teamlogos/ncaa/500/68.png","http://a.espncdn.com/i/teamlogos/ncaa/500/68.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#0033a0","Boise State","Baylor"
"51652","Baylor","Notre Dame",0,1,"Big 12","FBS Independents",48705,0.0942,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#0c2340","http://a.espncdn.com/i/teamlogos/ncaa/500/87.png","http://a.espncdn.com/i/teamlogos/ncaa/500/87.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#0c2340","Notre Dame","Baylor"
"51653","Baylor","Sam Houston",0,1,"Big 12","Conference USA",48706,0.8259,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#fe5000","http://a.espncdn.com/i/teamlogos/ncaa/500/2534.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2534.png","#154734","Baylor","Sam Houston"
"51654","Baylor","North Texas",0,1,"Big 12","American Athletic",48707,0.5133,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#00853E","http://a.espncdn.com/i/teamlogos/ncaa/500/249.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/249.png","#154734","Baylor","North Texas"
"51655","Baylor","BYU",0,1,"Big 12","Big 12",48708,0.4411,0,1,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#003da5","http://a.espncdn.com/i/teamlogos/ncaa/500/252.png","http://a.espncdn.com/i/teamlogos/ncaa/500/252.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#003da5","BYU","Baylor"
"51656","Baylor","San José State",0,1,"Big 12","Mountain West",48709,0.7672,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#005893","http://a.espncdn.com/i/teamlogos/ncaa/500/23.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/23.png","#154734","Baylor","San José State"
"51657","Baylor","LSU",0,1,"Big 12","SEC",48710,0.3056,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#461d7c","http://a.espncdn.com/i/teamlogos/ncaa/500/99.png","http://a.espncdn.com/i/teamlogos/ncaa/500/99.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#461d7c","LSU","Baylor"
"51658","Baylor","Washington State",0,1,"Big 12","Pac-12",48711,0.6962,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#981e32","http://a.espncdn.com/i/teamlogos/ncaa/500/265.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/265.png","#154734","Baylor","Washington State"
"51659","Baylor","Michigan",0,1,"Big 12","Big Ten",48712,0.3087,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#00274c","http://a.espncdn.com/i/teamlogos/ncaa/500/130.png","http://a.espncdn.com/i/teamlogos/ncaa/500/130.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#00274c","Michigan","Baylor"
"51660","Baylor","Virginia",0,1,"Big 12","ACC",48713,0.4158,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#232d4b","http://a.espncdn.com/i/teamlogos/ncaa/500/258.png","http://a.espncdn.com/i/teamlogos/ncaa/500/258.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#232d4b","Virginia","Baylor"
"51661","Baylor","UCF",0,1,"Big 12","Big 12",48714,0.4776,0,1,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#ba9b37","http://a.espncdn.com/i/teamlogos/ncaa/500/2116.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2116.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#ba9b37","UCF","Baylor"
"51662","Baylor","Florida International",0,1,"Big 12","Conference USA",48715,0.8949,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#001538","http://a.espncdn.com/i/teamlogos/ncaa/500/2229.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2229.png","#154734","Baylor","Florida International"
"51663","Baylor","Ohio State",0,1,"Big 12","Big Ten",48716,0.0626,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#ce1141","http://a.espncdn.com/i/teamlogos/ncaa/500/194.png","http://a.espncdn.com/i/teamlogos/ncaa/500/194.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#ce1141","Ohio State","Baylor"
"51664","Baylor","Western Michigan",0,1,"Big 12","Mid-American",48718,0.7139,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#532e1f","http://a.espncdn.com/i/teamlogos/ncaa/500/2711.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2711.png","#154734","Baylor","Western Michigan"
"51665","Baylor","Iowa State",0,1,"Big 12","Big 12",48719,0.316,0,1,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#822433","http://a.espncdn.com/i/teamlogos/ncaa/500/66.png","http://a.espncdn.com/i/teamlogos/ncaa/500/66.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#822433","Iowa State","Baylor"
"51666","Baylor","Fresno State",0,1,"Big 12","Mountain West",48720,0.3832,0,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#db0032","http://a.espncdn.com/i/teamlogos/ncaa/500/278.png","http://a.espncdn.com/i/teamlogos/ncaa/500/278.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#db0032","Fresno State","Baylor"
"51667","Baylor","Virginia Tech",0,1,"Big 12","ACC",48721,0.6116,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#630031","http://a.espncdn.com/i/teamlogos/ncaa/500/259.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/259.png","#154734","Baylor","Virginia Tech"
"51668","Baylor","Colorado",0,1,"Big 12","Big 12",48722,0.4677,0,1,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#CFB87C","http://a.espncdn.com/i/teamlogos/ncaa/500/38.png","http://a.espncdn.com/i/teamlogos/ncaa/500/38.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#CFB87C","Colorado","Baylor"
"51669","Baylor","Louisiana Tech",0,1,"Big 12","Conference USA",48723,0.5651,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#002d65","http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png","#154734","Baylor","Louisiana Tech"
"51670","Baylor","Kennesaw State",0,1,"Big 12","Conference USA",48724,0.845,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#fdbb30","http://a.espncdn.com/i/teamlogos/ncaa/500/338.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/338.png","#154734","Baylor","Kennesaw State"
"51671","Baylor","Missouri State",0,1,"Big 12","Conference USA",48725,0.6287,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#5F0000","http://a.espncdn.com/i/teamlogos/ncaa/500/2623.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2623.png","#154734","Baylor","Missouri State"
"51672","Baylor","Middle Tennessee",0,1,"Big 12","Conference USA",48726,0.8446,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#006db6","http://a.espncdn.com/i/teamlogos/ncaa/500/2393.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2393.png","#154734","Baylor","Middle Tennessee"
"51673","Baylor","San Diego State",0,1,"Big 12","Mountain West",48727,0.5011,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#c41230","http://a.espncdn.com/i/teamlogos/ncaa/500/21.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/21.png","#154734","Baylor","San Diego State"
